Type,Name,Difference,Url1,Url2,Value1,Value2
"Field Options","[dependentcomponenttype] 152","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=34cc7d76-3a5f-11de-a7aa-00155da18b00&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","152",""
"Field Options","[dependentcomponenttype] 153","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=34cc7d76-3a5f-11de-a7aa-00155da18b00&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","153",""
"Field Options","[dependentcomponenttype] 154","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=34cc7d76-3a5f-11de-a7aa-00155da18b00&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","154",""
"Field Options","[dependentcomponenttype] 155","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=34cc7d76-3a5f-11de-a7aa-00155da18b00&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","155",""
"Field Options","[requiredcomponenttype] 150","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=791ddf0f-39c9-11de-9d3f-00188b01e34f&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","150",""
"Field Options","[requiredcomponenttype] 151","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=791ddf0f-39c9-11de-9d3f-00188b01e34f&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","151",""
"Field Options","[requiredcomponenttype] 152","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=791ddf0f-39c9-11de-9d3f-00188b01e34f&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","152",""
"Field Options","[requiredcomponenttype] 153","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=791ddf0f-39c9-11de-9d3f-00188b01e34f&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","153",""
"Field Options","[requiredcomponenttype] 154","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=791ddf0f-39c9-11de-9d3f-00188b01e34f&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","154",""
"Field Options","[requiredcomponenttype] 155","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=791ddf0f-39c9-11de-9d3f-00188b01e34f&entityId=c74485f0-38da-11de-9d3f-00188b01e34f","","155",""
"Many To Many Relationship","[account] jmcg_testentity_account","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/relationships/manageRelationship.aspx?entityRelationshipId=f83db9ea-6345-e511-80d2-000c29634d55&entityRole=many&entityId=70816501-edb9-4740-a16c-6a5efbc05d84","","jmcg_testentity_account",""
"Many To Many Relationship","[invoice] new_testimportsolutionadd","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/relationships/manageRelationship.aspx?entityRelationshipId=b7c0d0b8-e21c-e711-80ff-000c293dc890&entityRole=many&entityId=4c0e7f31-a9de-45ea-b983-363b946f18c5","","new_testimportsolutionadd",""
"Many To Many Relationship","[salesorder] new_testimportsolutionadd","Only In VM TEST","http://qa2012/TEST/tools/systemcustomization/relationships/manageRelationship.aspx?entityRelationshipId=b7c0d0b8-e21c-e711-80ff-000c293dc890&entityRole=many&entityId=38ded7b5-9ec6-4e77-919a-c408023a4db4","","new_testimportsolutionadd",""
"Form","[convertrule] Case Creation Rule","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3df54c3b3c-4385-41a2-b61e-35dee0b858db%26action%3d-1&pagetype=formeditor","","Case Creation Rule",""
"Form","[account] account card","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3db028db32-3619-48a5-ac51-cf3f947b0ef3%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3db028db32-3619-48a5-ac51-cf3f947b0ef3%26action%3d-1&pagetype=formeditor","ionname=""Entitlements""labelwidth=""90""""Is","ionname=""Cases""labelwidth=""90""""IsUserDef"
"Form","[account] Account","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d8448b78f-8f42-454e-8e2a-f8196b0419af%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d8448b78f-8f42-454e-8e2a-f8196b0419af%26action%3d-1&pagetype=formeditor","el=""true""locklevel=""0""><labels><labeldes","el=""true""><labels><labeldescription=""Pho"
"Form","[routingruleitem] Rule Item","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d7e1662d3-f99c-4803-8274-c1f79a943991%26action%3d-1&pagetype=formeditor","","Rule Item",""
"Form","[sla] SLA","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3df3d9a146-4af1-41e0-86ff-209d44672c0a%26action%3d-1&pagetype=formeditor","","SLA",""
"Form","[entitlementtemplatechannel] EntitlementTemplateChannel","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3da19d9bf3-89fa-4ecd-a326-7badf79dcffd%26action%3d-1&pagetype=formeditor","","EntitlementTemplateChannel",""
"Form","[entitlement] Information","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d08343ffb-e73a-4f1d-b408-80cc1f765bd0%26action%3d-1&pagetype=formeditor","","Information",""
"Form","[entitlement] Entitlement","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3db1b386f2-c1f3-4d38-bd64-87b9021e24c5%26action%3d-1&pagetype=formeditor","","Entitlement",""
"Form","[incident] Case","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d4a63c8d1-6c1e-48ec-9db4-3e6c7155334c%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d4a63c8d1-6c1e-48ec-9db4-3e6c7155334c%26action%3d-1&pagetype=formeditor","iption=""Customer""languagecode=""1033""/></","iption=""CaseTitle""languagecode=""1033""/><"
"Form","[incident] Case Quick Create","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d8e10b902-0b3e-441c-8b12-88e6c1793848%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d8e10b902-0b3e-441c-8b12-88e6c1793848%26action%3d-1&pagetype=formeditor","e=""tab_1""showlabel=""false""IsUserDefined=","e=""tab_1""expanded=""true""locklevel=""0""sho"
"Form","[incident] Information","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3df658c846-f74c-459b-b591-b97558958106%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3df658c846-f74c-459b-b591-b97558958106%26action%3d-1&pagetype=formeditor","row><cellauto=""false""showlabel=""true""loc","row><cellcolspan=""2""""><labels><labeldesc"
"Form","[incident] Information","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3da273e363-e63f-42e3-a708-d9318020fc47%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3da273e363-e63f-42e3-a708-d9318020fc47%26action%3d-1&pagetype=formeditor","></cell></row><row><cell""><labels><label","></cell><cell""><labels><labeldescription"
"Form","[systemuser] User","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3dc2cd9e55-d4b4-4b55-9951-16ead79643e5%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3dc2cd9e55-d4b4-4b55-9951-16ead79643e5%26action%3d-1&pagetype=formeditor","rows><row><cell""showlabel=""false""rowspan","rows><rowheight=""stdwithlabel""><cell""sho"
"Form","[convertruleitem] Case Creation Rule Item","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d5282dd49-fef9-4681-beac-83672a4645c7%26action%3d-1&pagetype=formeditor","","Case Creation Rule Item",""
"Form","[routingrule] Routing Rule Set","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d47d121a0-8cdd-40ca-b5b6-e1db98ee7b9c%26action%3d-1&pagetype=formeditor","","Routing Rule Set",""
"Form","[contact] contact card","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d707fc57b-c5e6-471b-a180-e37ed28a38e2%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d707fc57b-c5e6-471b-a180-e37ed28a38e2%26action%3d-1&pagetype=formeditor","ionname=""Entitlements""labelwidth=""90""""Is","ionname=""Cases""labelwidth=""90""""IsUserDef"
"Form","[contact] Contact","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d1fed44d1-ae68-4a41-bd2b-f13acac4acfa%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d1fed44d1-ae68-4a41-bd2b-f13acac4acfa%26action%3d-1&pagetype=formeditor","rows><row><cell""showlabel=""false""rowspan","rows><rowheight=""stdwithlabel""><cell""sho"
"Form","[queue] Queue","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d6ed25386-e3ec-4e2b-bc5e-6a2a7803c8f3%26action%3d-1&pagetype=formeditor","","Queue",""
"Form","[queue] Information","Different formxml","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3da96ce25b-0ba6-4862-a0df-537b9c4e0006%26action%3d-1&pagetype=formeditor","http://qa2012/WorkflowScheduler/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3da96ce25b-0ba6-4862-a0df-537b9c4e0006%26action%3d-1&pagetype=formeditor","></tabs><DisplayConditionsOrder=""2""><Eve","></tabs></form>"
"Form","[entitlementtemplate] Entitlement Template","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d90de3cc4-8fa4-4a55-9e7f-d5c1eec2f392%26action%3d-1&pagetype=formeditor","","Entitlement Template",""
"Form","[entitlementchannel] EntitlementChannel","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d9774341b-66c0-44b8-b7fa-2ad3aadefa62%26action%3d-1&pagetype=formeditor","","EntitlementChannel",""
"Form","[socialactivity] Social Activity","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3dac6881d2-51ca-4adf-9257-abe61da6787e%26action%3d-1&pagetype=formeditor","","Social Activity",""
"Form","[slaitem] Information","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d8c22f15d-28e1-4d84-a521-d254b6de9c6b%26action%3d-1&pagetype=formeditor","","Information",""
"Form","[socialprofile] Information","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d06de4929-8c28-4f1f-b721-5662964b2199%26action%3d-1&pagetype=formeditor","","Information",""
"Form","[socialprofile] Social Profile","Only In VM TEST","http://qa2012/TEST/main.aspx?etn=systemform&extraqs=formtype%3dmain%26formId%3d73c2f48a-8656-4054-a18a-c61e954ff83a%26action%3d-1&pagetype=formeditor","","Social Profile",""
"View","[convertrule] Quick Find Case Creation Rules","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=a5f6f8e2-a544-48af-b131-6f722e1b6ab2","","Quick Find Case Creation Rules",""
"View","[convertrule] Inactive Case Creation Rules","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=ed8a9676-9770-4e65-a0fc-92185add9425","","Inactive Case Creation Rules",""
"View","[convertrule] Case Creation Rule Advanced Find View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=cb46597e-6801-4ce6-bdb1-b1226fde7d11","","Case Creation Rule Advanced Find View",""
"View","[convertrule] All Case Creation Rules","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=165e14dd-45d3-41d0-8f89-b2cda94bcfa2","","All Case Creation Rules",""
"View","[convertrule] Active Case Creation Rules","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=8d8386d7-1c99-4d91-9171-b3a82559584a","","Active Case Creation Rules",""
"View","[convertrule] Case Creation Rule Lookup View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=fd0d7ee6-88d7-4749-9325-fb7bce837b06","","Case Creation Rule Lookup View",""
"View","[account] Test Custom Account System View","Only In Workflow Scheduler","","http://qa2012/WorkflowScheduler/tools/vieweditor/viewManager.aspx?id=b8214c4c-391c-e711-80ff-000c293dc890","","Test Custom Account System View"
"View","[account] Active Accounts","Different Fetch XML","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=00000000-0000-0000-00aa-000010001002","http://qa2012/WorkflowScheduler/tools/vieweditor/viewManager.aspx?id=00000000-0000-0000-00aa-000010001002","te name=""accountid"" /></entity></fetch>","te name=""createdon"" /><attribute name=""a"
"View","[account] Active Accounts","Different Layout XML","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=00000000-0000-0000-00aa-000010001002","http://qa2012/WorkflowScheduler/tools/vieweditor/viewManager.aspx?id=00000000-0000-0000-00aa-000010001002","ng=""1""/></row></grid>","ng=""1""/><cell name=""createdon"" width=""10"
"View","[routingruleitem] Rule Item Advanced Find View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=ccce15b4-b97b-45e5-8995-0d3ff4ee37fd","","Rule Item Advanced Find View",""
"View","[routingruleitem] RuleItem Associated View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=93a2ba26-a53a-491a-b8ae-cbadbc255136","","RuleItem Associated View",""
"View","[sla] SLA Lookup View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=1ea4877e-a619-47c8-9644-032c275d699c","","SLA Lookup View",""
"View","[sla] Quick Find SLA","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=a5408204-53d8-4a59-b570-5cea74d2ae26","","Quick Find SLA",""
"View","[sla] All Service Level Agreements","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=b51b324d-798b-4fe1-bee1-7b23735c6a46","","All Service Level Agreements",""
"View","[sla] SLA Advanced Find View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=c332ff1b-d897-4569-8930-d60e910a1701","","SLA Advanced Find View",""
"View","[entitlementtemplatechannel] Active EntitlementTemplateChannels","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=68479526-2f13-49c5-ae26-12f50c057cd8","","Active EntitlementTemplateChannels",""
"View","[entitlement] Associated Entitlements","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=e800e964-32d6-4024-bcea-2df605b0e762","","Associated Entitlements",""
"View","[entitlement] Valid Entitlements for Cases","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=e7ea283b-0490-4956-939b-3325e0798fb8","","Valid Entitlements for Cases",""
"View","[entitlement] Entitlement Advanced Find View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=74e2656d-04d2-4f6a-895c-3e91af5ae160","","Entitlement Advanced Find View",""
"View","[entitlement] Entitlement Lookup View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=d405fb1c-8d02-44ca-b302-4b1b11c93888","","Entitlement Lookup View",""
"View","[entitlement] Contact Entitlements","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=d227ed1d-362f-4ab5-8125-684d5f52caeb","","Contact Entitlements",""
"View","[entitlement] All Entitlements","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=aa69e7e2-913a-4a5a-8609-8ca443554909","","All Entitlements",""
"View","[entitlement] Account Entitlements","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=961bf8aa-042f-4f4d-bcca-935bfc9a6994","","Account Entitlements",""
"View","[entitlement] Quick Find Entitlements","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=7b0a14ff-eca4-40cf-9418-f65bed24fa30","","Quick Find Entitlements",""
"View","[incident] Associated Cases","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=72210bbb-d9d5-42df-8efd-39395a3cd7a7","","Associated Cases",""
"View","[incident] Child Cases Grid Lookup View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=cfb670fe-d205-450f-8edb-8f247081adb5","","Child Cases Grid Lookup View",""
"View","[incident] Associate Child Cases View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=5dbd358d-6670-4138-92b3-b5810fa2a0e8","","Associate Child Cases View",""
"View","[incident] My Active Cases with Parent Child Status","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=4d3297df-c7f0-45f9-9e09-b5b9df223645","","My Active Cases with Parent Child Status",""
"View","[incident] Merge Incident View","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=e1d7d576-da76-4f22-8a65-cc57e23c41bb","","Merge Incident View",""
"View","[incident] Active Cases with Parent Child Status","Only In VM TEST","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=95aa1763-3800-4d3e-906f-e81b4191ac8e","","Active Cases with Parent Child Status",""
"View","[incident] Case Advanced Find View","Different Fetch XML","http://qa2012/TEST/tools/vieweditor/viewManager.aspx?id=00000000-0000-0000-00aa-000000666200","http://qa2012/WorkflowScheduler/tools/vieweditor/viewManager.aspx?id=00000000-0000-0000-00aa-000000666200","ntid"" /><attribute name=""caseorigincode""","ntid"" /><order attribute=""title"" descend"
